COUNTRY,COUNTRY ABBREV,CCODE,YEAR,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,APWWage,US100,UC1000,SS100,SC1000,MPS100,MPC1000,SPS100,SPC1000,UEQUAL,UEDUR,UEWAIT,UECOV,SICKQUAL,SICKDUR,SICKWAIT,SICKCOV,PQUAL,PFUND,AVGPER,PENCOV,MRET,FRET,LEXP65
"Spain",ESP,20,2004,724,33.8,10.9,9.4,13.5,17913,0.755,0.746,0.77,0.77,0.267,0.278,0.941,0.938,52,104,0,,26,78,3,,35,0.17,15,0.69,65,65,19.4
"Spain",ESP,20,2005,724,35.2,11.6,10,13.5,18701,0.757,0.75,0.767,0.77,0.268,0.279,0.94,0.94,52,104,0,0.77,26,78,3,0.77,35,0.17,15,0.7,65,65,19.3
"Spain",ESP,20,2006,724,35.5,11.6,10,13.8,19300,0.758,0.75,0.766,0.771,0.272,0.282,0.948,0.951,52,104,0,,26,78,3,,35,0.17,15,0.7,65,65,19.95
"Spain",ESP,20,2007,724,35.5,11.7,10,13.7,20165,0.785,0.751,0.766,0.776,0.27,0.277,0.935,0.942,52,104,0,,26,78,3,,35,0.17,15,0.7,65,65,19.85
"Spain",ESP,20,2008,724,34.8,11.3,9.8,13.7,21452,0.767,0.742,0.77,0.767,0.262,0.269,0.923,0.93,52,104,0,0.75,26,78,3,0.75,35,0.17,15,0.7,65,65,20.1
"Spain",ESP,20,2009,724,35.4,11.7,10,13.7,22523,0.774,0.749,0.77,0.774,0.258,0.264,0.917,0.923,52,104,0,0.77,26,78,3,0.77,35,0.17,15,0.7,65,65,20.35
"Spain",ESP,20,2010,724,35.6,11.7,10,13.9,23047,0.8,0.768,0.765,0.793,0.261,0.267,0.939,0.942,52,104,0,0.76,26,78,3,0.76,35,0.17,,0.68,65,65,20.65
"Spain",ESP,20,2011,724,,11.4,10,,23521,0.802,0.771,0.765,0.792,0.262,0.268,0.935,0.937,52,104,0,0.74,26,78,3,,35,0.17,,,65,65,
"Portugal",PRT,21,1970,620,,,,,,0,0,,,0,,,,0,0,0,0,52,209,,,,,,,,,13.4
"Portugal",PRT,21,1971,620,,,,,,0,0,,,0,,,,0,0,0,0,52,209,3,,27,0.42,5,,65,62,13
"Portugal",PRT,21,1972,620,,,,,,0,0,0.642,0.686,0,0.123,,,0,0,0,0,52,209,3,,27,0.42,5,,65,62,13.4
"Portugal",PRT,21,1973,620,,,,,,0,0,0.649,0.69,0,0.117,,,0,0,0,0,26,209,3,,28,0.42,5,,65,62,12.95
"Portugal",PRT,21,1974,620,,,,,,0,0,0.55,0.596,0,0.102,,,0,0,0,0,26,209,3,,29,0.42,5,,65,62,12.85
"Portugal",PRT,21,1975,620,,5.8,8.2,,,0.445,0.628,0.57,0.606,0,0.084,,,26,26,30,0.66,26,209,3,0.66,30,0.42,5,,65,62,13.4
"Portugal",PRT,21,1976,620,,5.5,8,,,0.371,0.53,0.581,0.611,0,0.071,,,26,52,30,0.64,26,209,3,0.64,31,0.42,5,,65,62,13.45
"Portugal",PRT,21,1977,620,,4.8,7.7,,,0.365,0.517,0.603,0.626,0,0.062,,,26,26,30,0.61,26,209,3,0.61,32,0.42,5,,65,62,13.9
"Portugal",PRT,21,1978,620,,6.6,7.5,,,0.471,0.636,0.605,0.624,0.126,0.175,,,26,26,7,0.6,26,156,3,0.6,33,0.3,5,,65,62,13.95
"Portugal",PRT,21,1979,620,,6,7.5,,139130,0.378,0.518,0.604,0.62,0.101,0.142,,,26,26,7,0.6,26,156,3,0.6,34,0.3,5,,65,62,14.45
"Portugal",PRT,21,1980,620,,6.8,7.5,,,0.55,0.639,0.612,0.622,0.126,0.163,,,26,26,7,0.6,26,156,3,0.6,35,0.3,5,,65,62,14.6
"Portugal",PRT,21,1981,620,,7.2,7.9,,196742,0.562,0.652,0.612,0.623,0.18,0.215,,,26,26,7,0.63,26,156,3,0.63,36,0.3,5,,65,62,14.8
"Portugal",PRT,21,1982,620,,7.1,7.9,,,0.544,0.633,0.627,0.638,0.191,0.228,,,26,26,7,0.63,26,156,3,0.63,37,0.3,5,,65,62,15.15
"Portugal",PRT,21,1983,620,,7.2,7.9,,280292,0.557,0.647,0.63,0.641,0.193,0.231,,,26,26,7,0.63,26,156,3,0.63,38,0.3,5,,65,62,14.95
"Portugal",PRT,21,1984,620,,7.7,8.1,,359048,0.536,0.623,0.647,0.655,0.182,0.217,,,26,65,7,0.64,26,156,3,0.64,39,0.3,5,,65,62,15
"Portugal",PRT,21,1985,620,,9.5,7.9,,385357,0.815,0.818,0.628,0.641,0.185,0.221,,,156,100,0,0.63,26,156,3,0.63,40,0.3,5,,65,62,15.1
"Portugal",PRT,21,1986,620,,9.5,7.8,,446774,0.826,0.829,0.602,0.621,0.204,0.249,,,156,100,0,0.63,26,156,3,0.63,40,0.3,5,,65,62,15.4
"Portugal",PRT,21,1987,620,,9.5,7.9,,515865,0.816,0.816,0.613,0.628,0.23,0.272,,,156,100,0,0.63,26,156,3,0.63,40,0.3,5,,65,62,15.65
"Portugal",PRT,21,1988,620,,9.3,8.4,,623419,0.736,0.75,0.671,0.689,0.22,0.263,,,156,100,0,0.65,26,156,3,0.65,40,0.3,5,,65,62,15.55
"Portugal",PRT,21,1989,620,,9.3,8.9,,712280,0.733,0.71,0.78,0.752,0.22,0.248,,,156,100,0,0.66,26,156,3,0.66,40,0.3,5,,65,62,15.95
"Portugal",PRT,21,1990,620,,10,9.1,,824608,0.787,0.758,0.778,0.75,0.235,0.261,,,78,91,0,0.67,26,156,3,0.67,40,0.3,5,,65,62,15.55
"Portugal",PRT,21,1991,620,,10.1,9.2,,955762,0.784,0.755,0.775,0.747,0.234,0.263,,,78,91,0,0.68,26,156,3,0.68,40,0.3,5,,65,62,15.7
"Portugal",PRT,21,1992,620,,10,9.1,,1070141,0.785,0.758,0.777,0.75,0.233,0.263,,,78,91,0,0.67,26,156,3,0.67,40,0.3,5,,65,62,16.15
"Portugal",PRT,21,1993,620,,10.6,9.6,,1158797,0.787,0.759,0.778,0.752,0.232,0.26,,,78,91,0,0.71,26,156,3,0.71,40,0.3,5,,65,62,15.85
"Portugal",PRT,21,1994,620,,10.5,9.5,,1192691,0.795,0.775,0.786,0.767,0.24,0.272,,,78,91,0,0.7,26,156,3,0.7,40,0.3,10,,65,62,16.5
"Portugal",PRT,21,1995,620,,10.2,9.2,,,0.792,0.768,0.784,0.76,0.25,0.28,,,78,91,0,0.68,26,156,3,0.68,40,0.3,10,,65,63,16.4
"Portugal",PRT,21,1996,620,29.4,10.1,9.1,10.2,1297801,0.793,0.773,0.785,0.765,0.265,0.295,0.657,0.593,78,91,0,0.67,26,156,3,0.67,40,0.3,10,0.72,65,63,16.35
"Portugal",PRT,21,1997,620,29.5,10.1,9.1,10.3,1375991,0.795,0.781,0.786,0.773,0.263,0.302,0.681,0.615,78,91,0,0.67,26,156,3,0.67,40,0.3,10,0.66,65,64,16.65
"Portugal",PRT,21,1998,620,30,10.1,9.2,10.7,1404354,0.794,0.793,0.785,0.785,0.272,0.323,0.726,0.653,78,91,0,0.67,26,156,3,0.67,40,0.3,10,0.67,65,64,16.7
"Portugal",PRT,21,1999,620,30.5,10.4,9.4,10.7,1459261,0.789,0.789,0.78,0.781,0.277,0.329,0.746,0.671,78,91,0,0.69,26,156,3,0.69,40,0.3,10,0.66,65,65,16.75
"Portugal",PRT,21,2000,620,31.1,10.7,9.6,10.9,1532224,0.79,0.792,0.781,0.784,0.28,0.332,0.759,0.684,78,104,0,0.7,26,156,3,0.7,40,0.3,10,0.67,65,65,17.15
"Portugal",PRT,21,2001,620,31.3,10.7,9.6,11,,0.778,0.771,0.769,0.764,0.408,0.442,,,78,104,0,0.71,26,156,3,0.71,40,0.3,10,0.67,65,65,17.4
"Portugal",PRT,21,2002,620,31.1,10.5,9.5,11.1,8325,0.779,0.766,0.77,0.759,0.302,0.346,0.766,0.675,78,104,0,0.7,26,156,3,0.7,40,0.3,10,0.67,65,65,17.45
"Portugal",PRT,21,2003,620,31.1,10.6,9.5,11.1,8677,0.782,0.769,0.773,0.762,0.3,0.344,0.769,0.679,78,104,0,0.7,26,156,3,0.7,40,0.3,40,0.67,65,65,17.35
"Portugal",PRT,21,2004,620,31.1,10.4,9.3,11.4,8905,0.783,0.772,0.766,0.757,0.299,0.349,0.781,0.678,78,104,0,0.69,26,156,3,0.69,40,0.3,40,0.67,65,65,18
"Portugal",PRT,21,2005,620,30.9,10.4,9.3,11.3,9127,0.775,0.764,0.758,0.749,0.299,0.348,0.784,0.682,78,104,0,0.69,26,156,3,0.69,40,0.3,40,0.68,65,65,17.75
"Portugal",PRT,21,2006,620,31.5,10.4,9.5,11.7,9680,0.774,0.765,0.804,0.791,0.322,0.369,0.771,0.672,78,104,0,0.69,26,156,3,0.69,40,0.3,40,0.69,65,65,18.4
"Portugal",PRT,21,2007,620,31.9,10.7,9.6,11.5,10459,0.776,0.764,0.806,0.79,0.318,0.364,0.748,0.65,65,121,0,0.7,26,156,3,0.7,40,0.3,40,0.69,65,65,18.5
"Portugal",PRT,21,2008,620,31.7,10.7,9.6,11.4,10849,0.775,0.77,0.805,0.795,0.288,0.349,0.752,0.645,65,121,0,0.7,26,156,3,0.7,40,0.3,40,0.69,65,65,18.6
"Portugal",PRT,21,2009,620,35.2,10.7,9.6,14.8,11134,0.775,0.772,0.805,0.797,0.534,0.909,0.763,0.651,65,121,0,0.7,26,156,3,0.7,40,0.3,40,0.69,65,65,18.8
"Portugal",PRT,21,2010,620,35.1,10.6,9.5,15,11279,0.776,0.771,0.806,0.797,0.533,0.906,0.786,0.67,52,121,0,0.69,26,156,3,0.69,40,0.3,40,0.7,65,65,18.85
"Portugal",PRT,21,2011,620,,10.5,9.5,,,0.774,0.769,0.804,0.795,0.55,0.935,0.818,0.713,65,121,0,,26,156,3,,40,0.3,40,,65,65,
"Korea",KOR,22,1970,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
"Korea",KOR,22,1971,410,,0,0,,284453,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.4
"Korea",KOR,22,1972,410,,0,0,,285828,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.45
"Korea",KOR,22,1973,410,,0,0,,346330,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.5
"Korea",KOR,22,1974,410,,0,0,,465050,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.55
"Korea",KOR,22,1975,410,,0,0,,559848,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.6
"Korea",KOR,22,1976,410,,0,0,,771696,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.6
"Korea",KOR,22,1977,410,,0,0,,928572,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.65
"Korea",KOR,22,1978,410,,0,0,,1249584,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.65
"Korea",KOR,22,1979,410,,0,0,,1757304,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.75
"Korea",KOR,22,1980,410,,0,0,,2077806,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.8
"Korea",KOR,22,1981,410,,0,0,,2515687,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,12.85
"Korea",KOR,22,1982,410,,0,0,,2937832,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,13
"Korea",KOR,22,1983,410,,0,0,,3254139,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,13.05
"Korea",KOR,22,1984,410,,0,0,,3539758,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,13.2
"Korea",KOR,22,1985,410,,0,0,,3770561,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,13.3
"Korea",KOR,22,1986,410,,0,0,,4142901,0,0,0,0,,,,,,,,0,0,,,0,,,,0,,,13.55
"Korea",KOR,22,1987,410,,0,0,,4542719,0,0,0,0,,,,,,,,0,0,,,0,,,,0.01,,,13.75
"Korea",KOR,22,1988,410,,0,0,,5573236,0,0,0,0,,,,,,,,0,0,,,0,,,,0.01,,,13.95
"Korea",KOR,22,1989,410,,0,0,,6295660,0,0,0,0,,,,,0,0,0,0,0,,,0,1,,1,0.01,60,60,14.2
"Korea",KOR,22,1990,410,,0,0,,7401182,0,0,0,0,,,,,0,0,0,0,0,,,0,2,0.33,2,0.01,60,60,14.35
"Korea",KOR,22,1991,410,,0,0,,8802238,0,0,0,0,,,,,0,0,0,0,0,,,0,3,0.33,3,0.13,60,60,14.5
"Korea",KOR,22,1992,410,,0,0,,10400000,0,0,0,0,,,,,0,0,0,0,0,,,0,4,0.33,4,0.16,60,60,14.65
"Korea",KOR,22,1993,410,,0,0,,11500000,0,0,0,0,,,,,0,0,0,0,0,,,0,5,0.33,5,0.18,60,60,14.85
"Korea",KOR,22,1994,410,,0,0,,12600000,0,0,0,0,,,,,0,0,0,0,0,,,0,6,0.33,6,0.24,60,60,15
"Korea",KOR,22,1995,410,,0,0,,14400000,0,0,0,0,,,,,0,0,0,0,0,,,0,7,0.33,7,0.24,60,60,15.15
"Korea",KOR,22,1996,410,,1.6,0,,16200000,0.524,0.259,0,0,,,0.112,0.124,52,26,14,0.212,0,,,0,8,0.33,8,0.24,60,60,15.3
"Korea",KOR,22,1997,410,,1.6,0,,17700000,0.533,0.264,0,0,,,0.129,0.14,52,26,14,0.205,0,,,0,9,0.33,9,0.24,60,60,15.45
"Korea",KOR,22,1998,410,,2.1,0,,17900000,0.539,0.267,0,0,,,0.158,0.169,26,26,14,0.256,0,,,0,10,0.33,10,0.3,60,60,15.6
"Korea",KOR,22,1999,410,,2.4,0,,17900000,0.548,0.272,0,0,,,0.177,0.195,26,26,14,0.291,0,,,0,11,0.33,11,0.29,60,60,16.05
"Korea",KOR,22,2000,410,,2.6,0,,19700000,0.551,0.273,0,0,,,0.176,0.193,26,30,14,0.317,0,,,0,12,0.33,12,0.22,60,60,16.25
"Korea",KOR,22,2001,410,,2.6,0,,21000000,0.553,0.274,0,0,,,0.18,0.195,26,30,14,0.32,0,,,0,13,0.33,13,0.22,60,60,16.5
"Korea",KOR,22,2002,410,,2.7,0,,22600000,0.549,0.273,0,0,,,0.174,0.189,26,30,14,0.326,0,,,0,14,0.33,14,0.23,60,60,16.8
"Korea",KOR,22,2003,410,,3.1,0,,24500000,0.536,0.267,0,0,,,0.169,0.184,26,30,7,0.327,0,,,0,15,0.33,15,0.24,60,60,17.05
"Korea",KOR,22,2004,410,,3.3,0,,26100000,0.541,0.276,0,0,,,0.178,0.192,26,30,7,0.337,0,,,0,16,0.33,16,0.3,60,60,17.45
"Korea",KOR,22,2005,410,,3.4,0,,28000000,0.553,0.292,0,0,,,0.185,0.198,26,30,7,0.349,0,,,0,17,0.33,17,0.33,60,60,17.85
"Korea",KOR,22,2006,410,,3.6,0,,29700000,0.548,0.301,0,0,,,0.192,0.203,26,30,7,0.366,0,,,0,18,0.33,18,0.36,60,60,18.1
"Korea",KOR,22,2007,410,,3.8,0,,30900000,0.534,0.326,0,0,,,0.202,0.211,26,30,7,0.385,0,,,0,19,0.33,19,0.39,60,60,18.4
"Korea",KOR,22,2008,410,14,3.9,0,10.1,32700000,0.507,0.335,0,0,0.035,0.054,0.202,0.204,26,30,7,0.397,0,,,0,20,0.33,20,0.41,60,60,18.8
"Korea",KOR,22,2009,410,14.3,4.1,0,10.2,32500000,0.505,0.354,0,0,0.037,0.057,0.214,0.215,26,30,7,0.412,0,,,0,21,0.33,20,0.44,60,60,19.3
"Korea",KOR,22,2010,410,14.5,4.2,0,10.3,33400000,0.493,0.355,0,0,0.036,0.057,0.219,0.22,26,30,7,0.426,0,,,0,21,0.33,20,0.45,60,60,19.4
"Korea",KOR,22,2011,410,,4.3,0,,35000000,0.474,0.358,0,0,0.036,0.055,0.22,0.221,26,30,7,0.443,0,,,0,21,0.33,20,,60,60,
"Taiwan",TWN,23,1970,158,,,,,,0,0,,,,,,,,,,,,,,,,0.2,,,60,55,
"Taiwan",TWN,23,1971,158,,,13,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1972,158,,0,12.6,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1973,158,,0,12.2,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1974,158,,0,11.9,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1975,158,,0,11.5,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1976,158,,0,11.2,,,0,0,,,,,,,,,,0,0,39,3,,,0.2,,,60,55,
"Taiwan",TWN,23,1977,158,,0,10.8,,,0,0,,,,,,,,,,0,0,39,3,,30,0.2,3,,60,55,
"Taiwan",TWN,23,1978,158,,0,10.5,,,0,0,,,,,,,,,,0,0,39,3,,30,0.2,3,,60,55,
"Taiwan",TWN,23,1979,158,,0,10.1,,,0,0,,,,,,,,,,0,0,39,3,,30,0.2,3,,60,55,
"Taiwan",TWN,23,1980,158,,0,9.7,,,0,0,,,,,,,,,,0,0,39,3,,30,0.2,3,,60,55,
"Taiwan",TWN,23,1981,158,,0,9.4,,,0,0,,,,,,,,,,0,0,39,3,,30,0.2,3,,60,55,
"Taiwan",TWN,23,1982,158,,0,9,,,0,0,,,,,,,,,,0,0,39,3,0.424,30,0.2,3,,60,55,
"Taiwan",TWN,23,1983,158,,0,8.7,,,0,0,,,,,,,,,,0,0,39,3,0.457,30,0.2,3,,60,55,
"Taiwan",TWN,23,1984,158,,0,8.3,,,0,0,,,,,,,,,,0,0,39,3,0.493,30,0.2,3,,60,55,
"Taiwan",TWN,23,1985,158,,0,7.9,,,0,0,,,,,,,,,,0,0,39,3,0.529,30,0.2,3,,60,55,
"Taiwan",TWN,23,1986,158,,0,7.6,,181416,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.593,30,0.2,3,,60,55,
"Taiwan",TWN,23,1987,158,,0,7.2,,197952,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.65,30,0.2,3,,60,55,
"Taiwan",TWN,23,1988,158,,0,7.9,,220788,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.725,30,0.2,3,,60,55,
"Taiwan",TWN,23,1989,158,,0,8.8,,254964,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.781,30,0.2,3,,60,55,
"Taiwan",TWN,23,1990,158,,0,9.5,,291804,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.814,30,0.2,,,60,55,
"Taiwan",TWN,23,1991,158,,0,9.9,,322572,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.85,30,0.2,,,60,55,
"Taiwan",TWN,23,1992,158,,0,10.4,,353388,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.88,30,0.2,,,60,55,
"Taiwan",TWN,23,1993,158,,0,10.7,,380496,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.918,30,0.2,,,60,55,
"Taiwan",TWN,23,1994,158,,0,11.2,,403932,0,0,0.532,0.532,,,,,,,,0,0,39,3,0.936,30,0.2,,,60,55,
"Taiwan",TWN,23,1995,158,,0,11.4,,424668,0,0,0.532,0.532,,,,,,,,0,0,52,3,0.829,30,0.2,,,60,55,
"Taiwan",TWN,23,1996,158,,0,10.3,,440388,0,0,0.532,0.532,,,,,,,,0,0,52,3,0.799,30,0.2,,,60,55,
"Taiwan",TWN,23,1997,158,,0,9.9,,461976,0,0,0.532,0.532,,,,,,,,0,0,52,3,0.795,30,0.2,,,60,55,
"Taiwan",TWN,23,1998,158,,0,9.9,,476076,0,0,0.532,0.532,,,,,,,,0,0,52,3,0.796,30,0.2,,,60,55,
"Taiwan",TWN,23,1999,158,,0,9.9,,490104,0.295,0.147,0.532,0.532,,,,,104,13,14,0.51,0,52,3,0.8,30,0.2,,,60,55,
"Taiwan",TWN,23,2000,158,,2.5,9.9,,502332,0.643,0.643,0.532,0.532,,,,,104,26,14,0.52,0,52,3,0.809,30,0.2,,,60,55,
"Taiwan",TWN,23,2001,158,,5,10,,503520,0.643,0.643,0.539,0.539,,,,,52,26,14,0.51,0,52,3,0.791,30,0.2,,,60,55,
"Taiwan",TWN,23,2002,158,,5.1,9.9,,498360,0.643,0.643,0.54,0.54,,,,,52,26,14,0.51,0,52,3,0.788,30,0.2,,,60,55,
"Taiwan",TWN,23,2003,158,,5.1,9.8,,504780,0.645,0.645,0.542,0.542,,,,,52,26,14,0.52,0,52,3,0.804,30,0.2,,,60,55,
"Taiwan",TWN,23,2004,158,,5.2,10,,512220,0.646,0.646,0.542,0.542,,,,,52,26,14,0.53,0,52,3,0.815,30,0.2,,,60,55,
"Taiwan",TWN,23,2005,158,,5.3,10.2,,517956,0.646,0.646,0.543,0.543,,,,,52,26,14,0.54,0,52,3,0.824,30,0.2,,,60,55,
"Taiwan",TWN,23,2006,158,,5.4,10.3,,521928,0.646,0.646,0.544,0.544,,,,,52,26,14,0.54,0,52,3,0.825,30,0.2,,,60,55,
"Taiwan",TWN,23,2007,158,,5.4,10.3,,532968,0.647,0.647,0.544,0.544,,,,,52,26,14,0.54,0,52,3,0.821,30,0.2,,,60,55,
"Taiwan",TWN,23,2008,158,,5.4,10.3,,533088,0.649,0.649,0.544,0.544,,,,,52,26,14,0.52,0,52,3,0.81,30,0.2,,,60,55,
"Taiwan",TWN,23,2009,158,,5.2,10.1,,506112,0.649,0.649,0.544,0.544,0.078,0.155,0.251,0.251,52,26,14,0.54,0,52,3,0.827,30,0.2,,,60,60,
"Taiwan",TWN,23,2010,158,,5.4,10.3,,533160,0.651,0.651,0.527,0.527,0.074,0.148,0.24,0.24,52,26,14,0.56,0,52,3,0.849,30,0.2,,,60,60,
"Taiwan",TWN,23,2011,158,,5.6,10.5,,517956,0.633,0.633,0.528,0.528,0.073,0.147,0.239,0.239,52,26,14,0.57,0,52,3,0.868,30,0.2,,,60,60,
"Bulgaria",BGR,24,1970,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1971,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1972,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1973,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1974,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1975,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1976,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1977,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1978,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1979,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1980,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1981,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1982,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1984,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1985,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1986,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1987,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1988,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1989,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1990,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1991,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1992,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1993,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1994,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulgaria",BGR,24,1995,100,,,,,161326,0.426200172,0.426200172,1,1,0.235164057,0.470328114,,,26,30,0,,780,999,0,,,,,,,,
"Bulgaria",BGR,24,1996,100,,,,,183700,0.533110497,0.533110497,1,1,0.275717605,0.551435211,,,26,30,0,,780,999,0,,,,,,,,
"Bulgaria",BGR,24,1997,100,,,,,1790300,0.508772526,0.508772526,1,1,0.33270625,0.665412501,,,26,30,0,,780,999,0,,,,,,,,
"Bulgaria",BGR,24,1998,100,,,,,2341400,0.754488678,0.754488678,1,1,0.34237219,0.684744379,,,26,30,0,,780,999,0,,,,,,,,
"Bulgaria",BGR,24,1999,100,,,,,2445000,0.623182606,0.623182606,1,1,0.237695078,0.475390156,,,26,30,0,,780,999,0,,,,,,,,
"Bulgaria",BGR,24,2000,100,,,,,2647,0.38937902,0.38937902,1,1,0.24173503,0.48347006,,,39,48,0,,26,999,0,,,,,,,,
"Bulgaria",BGR,24,2001,100,,,,,2750,0.434033829,0.434033829,1,1,0.251460789,0.502921579,,,39,48,0,,26,999,0,,,,,,,,
"Bulgaria",BGR,24,2002,100,,,,,2873,0.459405542,0.459405542,1,1,0.249211773,0.498423547,,,39,48,0,,26,999,0,,,,,,,,
"Bulgaria",BGR,24,2003,100,,,,,2984,0.474687286,0.474687286,1,1,0.250053203,0.500106406,,,39,48,0,0.728989038,26,999,0,0.728989038,,,,,,,
"Bulgaria",BGR,24,2004,100,,,,,3183,0.481986577,0.481986577,1,1,0.297115013,0.594230026,,,39,48,0,0.750015048,26,999,0,0.750015048,,,,,,,
"Bulgaria",BGR,24,2005,100,,,,,3532.8,0.79279609,0.79279609,1,1,0.315566976,0.631133952,,,39,48,0,0.783078036,26,999,0,0.783078036,,,,,,,
"Bulgaria",BGR,24,2006,100,,,,,3921,0.581586119,0.581586119,0.5,0.5,0.301150072,0.602300145,,,39,48,0,0.80427463,26,13,0,0.80427463,,,,,,,
"Bulgaria",BGR,24,2007,100,,,,,4690.9,0.710051476,0.710051476,0.5,0.5,0.330708907,0.661417813,,,39,48,0,0.819949039,26,13,0,0.819949039,,,,,,,
"Bulgaria",BGR,24,2008,100,,,,,5944.9,0.522751502,0.522751502,0.5,0.5,0.265142426,0.530284853,,,39,48,0,0.800752724,26,13,0,0.800752724,,,,,,,
"Bulgaria",BGR,24,2009,100,,,,,6733.2,0.830789184,0.830789184,0.5,0.5,0.284152662,0.568305324,,,39,48,0,0.810516669,26,13,0,0.810516669,,,,,,,
"Bulgaria",BGR,24,2010,100,,,,,7248.3,0.763847332,0.763847332,0.5,0.5,0.284779027,0.569558054,,,39,48,0,,26,13,0,,,,,,,,
"Bulgaria",BGR,24,2011,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1970,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1971,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1972,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1973,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1974,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1975,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1976,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1977,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
